,title,location,company,salary,city,state,parsed_salary
235,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
236,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
237,Radar Exploitation Scientist,"Ann Arbor, MI",Leidos,NaN,Detroit,MI,NaN
238,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
239,Product Development Chemist,"Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
240,Principal Technology Product Manager,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
241,Senior NEPA Environmental Scientist (Omaha / Lincoln),"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
242,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
243,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
244,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
245,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
246,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
247,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
248,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
249,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
250,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
251,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
252,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
253,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
254,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
255,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
256,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
257,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
258,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
259,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
260,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
261,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
262,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
263,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
264,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
265,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
266,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
267,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
268,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
269,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
270,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
271,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
272,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
273,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
274,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
275,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
276,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
277,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
278,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
279,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
280,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
281,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
282,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
283,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
284,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
285,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
286,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
287,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
288,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
289,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
290,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
291,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
292,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
293,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
294,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
295,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
296,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
297,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
298,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
299,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
300,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
301,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
302,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
303,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
304,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
305,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
306,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
307,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
308,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
309,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
310,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
311,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
312,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
313,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
314,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
315,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
316,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
317,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
318,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
319,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
320,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
321,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
322,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
323,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
324,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
325,Software Development Engineer – Emerging AWS Machine Learnin...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
326,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
327,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
328,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
329,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
330,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
331,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
332,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
333,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
334,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
335,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
336,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
337,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
338,Software Development Engineer – New AWS Machine Learning- Re...,United States,"Amazon Web Services, Inc.",NaN,Detroit,MI,NaN
339,"Software Development Engineer, Big Data- Relocation Opportun...","Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
340,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
341,Software Development Engineer – Emerging AWS Machine Learnin...,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
342,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
343,Principal Technology Product Manager,"Detroit, MI",Amazon,NaN,Detroit,MI,NaN
344,Product Development Chemist,"Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
345,Senior NEPA Environmental Scientist (Omaha / Lincoln),"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
346,Radar Exploitation Scientist,"Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
347,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
348,Biomedical Laboratory Officer,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
349,Analytical Scientist (LC-MSMS / NMR Small Molecule),"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
350,Data Scientist/Analyst,"Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
351,Software Development Engineer – New AWS Machine Learning- Re...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
352,"Software Development Engineer, Big Data- Relocation Opportun...","Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
353,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
354,Software Development Engineer – Emerging AWS Machine Learnin...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
355,Research Scientist-Emerging Technology [3 to 5 Yrs of Exp] L...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
356,Software Development Engineer – New AWS Machine Learning- Re...,"Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
357,Data Scientist/Analyst,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
358,"Software Development Engineer, Big Data- Relocation Opportun...","Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
359,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
360,Software Development Engineer – Emerging AWS Machine Learnin...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
361,Software Development Engineer – New AWS Machine Learning- Re...,"Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
362,Data Scientist/Analyst,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
363,"Software Development Engineer, Big Data- Relocation Opportun...","Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
364,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
365,Software Development Engineer – Emerging AWS Machine Learnin...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
366,Software Development Engineer – New AWS Machine Learning- Re...,"Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
367,Data Scientist/Analyst,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
368,"Software Development Engineer, Big Data- Relocation Opportun...","Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
369,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
370,Software Development Engineer – Emerging AWS Machine Learnin...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
371,Data Scientist/Analyst,"Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
372,Software Development Engineer – New AWS Machine Learning- Re...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
373,"Software Development Engineer, Big Data- Relocation Opportun...","Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
374,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
375,Software Development Engineer – Emerging AWS Machine Learnin...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
376,Data Scientist/Analyst,"Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
377,Software Development Engineer – New AWS Machine Learning- Re...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
378,"Software Development Engineer, Big Data- Relocation Opportun...","Novi, MI 48375",Antea®Group,NaN,Detroit,MI,NaN
379,Research Scientist [Exp. with Machine Learning & Computer Vi...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
380,Software Development Engineer – Emerging AWS Machine Learnin...,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
381,Data Scientist/Analyst,"Dearborn, MI",Millennium Software Incorporated,NaN,Detroit,MI,NaN
382,Data Scientist - Analytics Infrastructure,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
383,R&D Quantitative Analyst – Machine Learning,"Dearborn, MI",Ford Motor Company,NaN,Detroit,MI,NaN
384,Descriptive Analytics - Data Scientist,"Troy, MI",Altair Engineering,NaN,Detroit,MI,NaN
385,Data Analytical Scientist,"Detroit, MI",St John Hospital & Medical Center,NaN,Detroit,MI,NaN
